#
# Results on Thu, 23 Jan 2025 14:43:19 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1737643399,bc2584302fffead698e1809107a60040,PennController,0,0,TCLE,NULL,PennController,0,_Trial_,Start,1737642588698,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,0,0,TCLE,NULL,PennController,0,_Trial_,End,1737642633603,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,3,0,instrucoes,NULL,PennController,3,_Trial_,Start,1737642633607,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,3,0,instrucoes,NULL,PennController,3,_Trial_,End,1737642635233,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,PennController,1,_Trial_,Start,1737642635234,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,DropDown,selecionaGenero,Selected,Masculino,1737642636720,0
1737643399,bc2584302fffead698e1809107a60040,PennController,1,0,genero,NULL,PennController,1,_Trial_,End,1737642637587,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,PennController,5,_Trial_,Start,1737642637588,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642639809,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,4,0,frases,NULL,PennController,5,_Trial_,End,1737642639810,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,PennController,6,_Trial_,Start,1737642639811,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642644217,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,5,0,frases,NULL,PennController,6,_Trial_,End,1737642644218,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,PennController,7,_Trial_,Start,1737642644219,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642645920,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,6,0,frases,NULL,PennController,7,_Trial_,End,1737642645922,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,PennController,8,_Trial_,Start,1737642645922,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642648186,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,7,0,frases,NULL,PennController,8,_Trial_,End,1737642648186,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,PennController,9,_Trial_,Start,1737642648187,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642656425,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,8,0,frases,NULL,PennController,9,_Trial_,End,1737642656426,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,PennController,10,_Trial_,Start,1737642656427,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642660578,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,9,0,frases,NULL,PennController,10,_Trial_,End,1737642660579,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,10,0,frases,NULL,PennController,11,_Trial_,Start,1737642660582,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,10,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642662977,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,10,0,frases,NULL,PennController,11,_Trial_,End,1737642662977,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,11,0,frases,NULL,PennController,12,_Trial_,Start,1737642662978,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,11,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642665472,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,11,0,frases,NULL,PennController,12,_Trial_,End,1737642665473,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,12,0,frases,NULL,PennController,13,_Trial_,Start,1737642665474,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,12,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642669225,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,12,0,frases,NULL,PennController,13,_Trial_,End,1737642669226,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,13,0,frases,NULL,PennController,14,_Trial_,Start,1737642669227,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,13,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642678024,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,13,0,frases,NULL,PennController,14,_Trial_,End,1737642678025,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,14,0,frases,NULL,PennController,15,_Trial_,Start,1737642678026,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,14,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642682112,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,14,0,frases,NULL,PennController,15,_Trial_,End,1737642682113,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,15,0,frases,NULL,PennController,16,_Trial_,Start,1737642682114,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,15,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642684273,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,15,0,frases,NULL,PennController,16,_Trial_,End,1737642684274,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,16,0,frases,NULL,PennController,17,_Trial_,Start,1737642684275,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,16,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642692466,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,16,0,frases,NULL,PennController,17,_Trial_,End,1737642692467,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,17,0,frases,NULL,PennController,18,_Trial_,Start,1737642692467,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,17,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642697016,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,17,0,frases,NULL,PennController,18,_Trial_,End,1737642697016,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,18,0,frases,NULL,PennController,19,_Trial_,Start,1737642697017,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,18,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642699786,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,18,0,frases,NULL,PennController,19,_Trial_,End,1737642699786,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,19,0,frases,NULL,PennController,20,_Trial_,Start,1737642699787,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,19,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642704408,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,19,0,frases,NULL,PennController,20,_Trial_,End,1737642704409,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,20,0,frases,NULL,PennController,21,_Trial_,Start,1737642704409,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,20,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642709560,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,20,0,frases,NULL,PennController,21,_Trial_,End,1737642709561,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,21,0,frases,NULL,PennController,22,_Trial_,Start,1737642709561,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,21,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642713385,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,21,0,frases,NULL,PennController,22,_Trial_,End,1737642713386,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,22,0,frases,NULL,PennController,23,_Trial_,Start,1737642713387,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,22,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642716321,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,22,0,frases,NULL,PennController,23,_Trial_,End,1737642716322,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,23,0,frases,NULL,PennController,24,_Trial_,Start,1737642716323,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,23,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642723151,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,23,0,frases,NULL,PennController,24,_Trial_,End,1737642723152,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,24,0,frases,NULL,PennController,25,_Trial_,Start,1737642723153,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,24,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642728655,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,24,0,frases,NULL,PennController,25,_Trial_,End,1737642728656,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,25,0,frases,NULL,PennController,26,_Trial_,Start,1737642728657,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,25,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642731328,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,25,0,frases,NULL,PennController,26,_Trial_,End,1737642731329,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,26,0,frases,NULL,PennController,27,_Trial_,Start,1737642731329,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,26,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642735680,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,26,0,frases,NULL,PennController,27,_Trial_,End,1737642735681,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,27,0,frases,NULL,PennController,28,_Trial_,Start,1737642735682,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,27,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642738671,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,27,0,frases,NULL,PennController,28,_Trial_,End,1737642738672,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,28,0,frases,NULL,PennController,29,_Trial_,Start,1737642738673,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,28,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642742000,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,28,0,frases,NULL,PennController,29,_Trial_,End,1737642742001,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,29,0,frases,NULL,PennController,30,_Trial_,Start,1737642742001,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,29,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642746280,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,29,0,frases,NULL,PennController,30,_Trial_,End,1737642746281,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,30,0,frases,NULL,PennController,31,_Trial_,Start,1737642746282,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,30,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642747809,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,30,0,frases,NULL,PennController,31,_Trial_,End,1737642747809,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,31,0,frases,NULL,PennController,32,_Trial_,Start,1737642747809,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,31,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642751417,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,31,0,frases,NULL,PennController,32,_Trial_,End,1737642751417,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,32,0,frases,NULL,PennController,33,_Trial_,Start,1737642751418,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,32,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642753496,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,32,0,frases,NULL,PennController,33,_Trial_,End,1737642753497,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,33,0,frases,NULL,PennController,34,_Trial_,Start,1737642753498,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,33,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642759472,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,33,0,frases,NULL,PennController,34,_Trial_,End,1737642759472,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,34,0,frases,NULL,PennController,35,_Trial_,Start,1737642759472,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,34,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642764992,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,34,0,frases,NULL,PennController,35,_Trial_,End,1737642764992,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,35,0,frases,NULL,PennController,36,_Trial_,Start,1737642764993,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,35,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642766591,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,35,0,frases,NULL,PennController,36,_Trial_,End,1737642766592,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,36,0,frases,NULL,PennController,37,_Trial_,Start,1737642766592,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,36,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642771159,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,36,0,frases,NULL,PennController,37,_Trial_,End,1737642771160,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,37,0,frases,NULL,PennController,38,_Trial_,Start,1737642771160,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,37,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642774447,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,37,0,frases,NULL,PennController,38,_Trial_,End,1737642774448,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,38,0,frases,NULL,PennController,39,_Trial_,Start,1737642774448,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,38,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642777904,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,38,0,frases,NULL,PennController,39,_Trial_,End,1737642777905,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,39,0,frases,NULL,PennController,40,_Trial_,Start,1737642777905,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,39,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642779383,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,39,0,frases,NULL,PennController,40,_Trial_,End,1737642779385,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,40,0,frases,NULL,PennController,41,_Trial_,Start,1737642779386,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,40,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642781943,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,40,0,frases,NULL,PennController,41,_Trial_,End,1737642781944,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,41,0,frases,NULL,PennController,42,_Trial_,Start,1737642781945,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,41,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642784536,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,41,0,frases,NULL,PennController,42,_Trial_,End,1737642784536,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,42,0,frases,NULL,PennController,43,_Trial_,Start,1737642784537,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,42,0,frases,NULL,Selector,classificacao,Selection,negativa,1737642787567,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,42,0,frases,NULL,PennController,43,_Trial_,End,1737642787568,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,43,0,frases,NULL,PennController,44,_Trial_,Start,1737642787569,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,43,0,frases,NULL,Selector,classificacao,Selection,neutra,1737642789959,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,43,0,frases,NULL,PennController,44,_Trial_,End,1737642789959,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,44,0,frases,NULL,PennController,45,_Trial_,Start,1737642789960,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,44,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642794095,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,44,0,frases,NULL,PennController,45,_Trial_,End,1737642794096,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,45,0,frases,NULL,PennController,46,_Trial_,Start,1737642794097,NULL
1737643399,bc2584302fffead698e1809107a60040,PennController,45,0,frases,NULL,Selector,classificacao,Selection,positiva,1737642801385,negativa;neutra;positiva
1737643399,bc2584302fffead698e1809107a60040,PennController,45,0,frases,NULL,PennController,46,_Trial_,End,1737642801385,NULL
